serviceId; commandId; sensorType; sensorTypes; time; packageNumber; volt; chargeCurrent; battPercent; temperature; hallData; earSide; roleState; wearDetect; knockDetect; knockScore; movementDetect; touchEvent; earSideDetect; accelDataLen; accelData; accTimeStamp; gyroDataLen; gyroData; capSensorDataLen; capSensorData; capRawData
43;48;22;[ACC, GYRO, PROX];23718;27;3773;0;37;30;0;2;1;1;0;0;0;[0, 0, 0, 0];0;0;[Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}];0;0;[Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}];6;[195886, 1, 31811, 1, 73231, 1];[193051, 15905, 30047, 10523, 86258, 15437]
43;48;22;[ACC, GYRO, PROX];21646;25;3784;0;38;30;0;1;2;1;0;0;0;[0, 0, 0, 0];0;20;[Acc{x=-3334, y=1454, z=-226}, Acc{x=-3322, y=1432, z=-217}, Acc{x=-3316, y=1392, z=-204}, Acc{x=-3319, y=1336, z=-180}, Acc{x=-3337, y=1279, z=-161}, Acc{x=-3357, y=1234, z=-142}, Acc{x=-3383, y=1201, z=-126}, Acc{x=-3404, y=1170, z=-111}, Acc{x=-3419, y=1147, z=-99}, Acc{x=-3420, y=1129, z=-74}, Acc{x=-3420, y=1106, z=-47}, Acc{x=-3437, y=1080, z=-12}, Acc{x=-3456, y=1072, z=19}, Acc{x=-3450, y=1079, z=37}, Acc{x=-3446, y=1081, z=56}, Acc{x=-3457, y=1080, z=86}, Acc{x=-3467, y=1101, z=116}, Acc{x=-3464, y=1130, z=127}, Acc{x=-3454, y=1158, z=144}, Acc{x=-3454, y=1168, z=155}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}];21630000;20;[Gyro{roll=-67655, pitch=-49184, yaw=-56614}, Gyro{roll=-74121, pitch=-49672, yaw=-54906}, Gyro{roll=-80587, pitch=-50038, yaw=-53198}, Gyro{roll=-87053, pitch=-50221, yaw=-51612}, Gyro{roll=-93641, pitch=-50160, yaw=-49965}, Gyro{roll=-99924, pitch=-49855, yaw=-48013}, Gyro{roll=-105963, pitch=-49123, yaw=-45634}, Gyro{roll=-111880, pitch=-48269, yaw=-43011}, Gyro{roll=-117309, pitch=-47232, yaw=-40144}, Gyro{roll=-122067, pitch=-46561, yaw=-37155}, Gyro{roll=-126276, pitch=-46195, yaw=-34410}, Gyro{roll=-129814, pitch=-46012, yaw=-31482}, Gyro{roll=-132803, pitch=-46012, yaw=-28554}, Gyro{roll=-135426, pitch=-46073, yaw=-25687}, Gyro{roll=-137683, pitch=-45890, yaw=-22820}, Gyro{roll=-139635, pitch=-45463, yaw=-19831}, Gyro{roll=-141404, pitch=-44487, yaw=-16537}, Gyro{roll=-142868, pitch=-43084, yaw=-12877}, Gyro{roll=-143966, pitch=-41315, yaw=-9156}, Gyro{roll=-145125, pitch=-39424, yaw=-5618}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}];6;[151931, 1, 1201, 0, 57874, 1];[145565, 17940, -7480, 18832, 62177, 8436]
43;48;22;[ACC, GYRO, PROX];23818;28;3773;0;37;30;0;2;1;1;0;0;0;[0, 0, 0, 0];0;0;[Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}];0;0;[Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}];6;[195604, 1, 33301, 1, 73520, 1];[192769, 15826, 31537, 9802, 86547, 14717]
43;48;22;[ACC, GYRO, PROX];21752;26;3784;0;38;30;0;1;2;1;0;0;0;[0, 0, 0, 0];0;20;[Acc{x=-3458, y=1150, z=156}, Acc{x=-3482, y=1121, z=165}, Acc{x=-3507, y=1098, z=180}, Acc{x=-3527, y=1087, z=180}, Acc{x=-3532, y=1089, z=181}, Acc{x=-3519, y=1103, z=181}, Acc{x=-3485, y=1115, z=185}, Acc{x=-3452, y=1120, z=182}, Acc{x=-3437, y=1114, z=201}, Acc{x=-3422, y=1116, z=222}, Acc{x=-3393, y=1121, z=228}, Acc{x=-3377, y=1126, z=241}, Acc{x=-3382, y=1125, z=254}, Acc{x=-3413, y=1115, z=259}, Acc{x=-3458, y=1114, z=265}, Acc{x=-3491, y=1122, z=275}, Acc{x=-3512, y=1132, z=274}, Acc{x=-3516, y=1133, z=272}, Acc{x=-3513, y=1144, z=284}, Acc{x=-3494, y=1160, z=292}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}];21730000;20;[Gyro{roll=-146040, pitch=-37411, yaw=-1958}, Gyro{roll=-146528, pitch=-35398, yaw=1702}, Gyro{roll=-146528, pitch=-33141, yaw=5545}, Gyro{roll=-146528, pitch=-30762, yaw=9266}, Gyro{roll=-146284, pitch=-28566, yaw=13109}, Gyro{roll=-145857, pitch=-26614, yaw=16830}, Gyro{roll=-145247, pitch=-24723, yaw=20307}, Gyro{roll=-144393, pitch=-23076, yaw=23296}, Gyro{roll=-143356, pitch=-21246, yaw=25858}, Gyro{roll=-142014, pitch=-19782, yaw=28176}, Gyro{roll=-140733, pitch=-17952, yaw=30189}, Gyro{roll=-139208, pitch=-16183, yaw=31836}, Gyro{roll=-137439, pitch=-14597, yaw=33300}, Gyro{roll=-135487, pitch=-12828, yaw=34642}, Gyro{roll=-133169, pitch=-11120, yaw=36533}, Gyro{roll=-130973, pitch=-9595, yaw=38424}, Gyro{roll=-128777, pitch=-8497, yaw=40254}, Gyro{roll=-126398, pitch=-7338, yaw=42084}, Gyro{roll=-123958, pitch=-6301, yaw=44280}, Gyro{roll=-121396, pitch=-4898, yaw=46537}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}];6;[152282, 1, 2658, 0, 57622, 1];[145916, 17882, -5969, 17846, 61925, 9270]
43;48;22;[ACC, GYRO, PROX];23912;29;3773;0;37;30;0;2;1;1;0;0;0;[0, 0, 0, 0];0;0;[Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}];0;0;[Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}];6;[197939, 1, 33983, 1, 73300, 1];[195104, 16304, 32219, 10158, 86327, 14676]
43;48;22;[ACC, GYRO, PROX];24004;30;3773;0;37;30;0;2;1;1;0;0;0;[0, 0, 0, 0];0;0;[Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}];0;0;[Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}];6;[196106, 1, 33568, 1, 73022, 1];[193271, 15763, 31804, 9738, 86049, 14987]
43;48;22;[ACC, GYRO, PROX];21849;27;3784;0;38;30;0;1;2;1;0;0;0;[0, 0, 0, 0];0;21;[Acc{x=-3474, y=1163, z=295}, Acc{x=-3473, y=1164, z=290}, Acc{x=-3459, y=1173, z=307}, Acc{x=-3414, y=1202, z=306}, Acc{x=-3378, y=1231, z=278}, Acc{x=-3394, y=1249, z=234}, Acc{x=-3475, y=1257, z=199}, Acc{x=-3554, y=1276, z=166}, Acc{x=-3595, y=1314, z=161}, Acc{x=-3548, y=1403, z=162}, Acc{x=-3487, y=1485, z=110}, Acc{x=-3482, y=1568, z=84}, Acc{x=-3513, y=1687, z=88}, Acc{x=-3509, y=1816, z=67}, Acc{x=-3479, y=1937, z=35}, Acc{x=-3442, y=2031, z=20}, Acc{x=-3406, y=2098, z=-11}, Acc{x=-3394, y=2158, z=-44}, Acc{x=-3389, y=2213, z=-63}, Acc{x=-3386, y=2274, z=-75}, Acc{x=-3375, y=2337, z=-99}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}];21830000;20;[Gyro{roll=-118651, pitch=-3434, yaw=48855}, Gyro{roll=-115662, pitch=-2153, yaw=51295}, Gyro{roll=-112551, pitch=-1116, yaw=53613}, Gyro{roll=-109196, pitch=-201, yaw=55565}, Gyro{roll=-105658, pitch=714, yaw=57578}, Gyro{roll=-102059, pitch=1507, yaw=59408}, Gyro{roll=-98521, pitch=2483, yaw=61482}, Gyro{roll=-94800, pitch=3703, yaw=63434}, Gyro{roll=-91018, pitch=5289, yaw=65203}, Gyro{roll=-86992, pitch=7058, yaw=67094}, Gyro{roll=-82905, pitch=8827, yaw=69046}, Gyro{roll=-78696, pitch=10718, yaw=70998}, Gyro{roll=-74365, pitch=12487, yaw=72950}, Gyro{roll=-69790, pitch=13768, yaw=74841}, Gyro{roll=-64971, pitch=14927, yaw=76061}, Gyro{roll=-60152, pitch=15354, yaw=77220}, Gyro{roll=-55089, pitch=15476, yaw=78074}, Gyro{roll=-49904, pitch=15537, yaw=79111}, Gyro{roll=-44719, pitch=15659, yaw=79782}, Gyro{roll=-39412, pitch=15842, yaw=80392}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}];6;[153050, 1, 3487, 0, 59244, 1];[146684, 18215, -5061, 18201, 63547, 8531]
43;48;22;[ACC, GYRO, PROX];21958;28;3784;0;38;30;0;1;2;1;0;0;0;[0, 0, 0, 0];0;20;[Acc{x=-3366, y=2375, z=-142}, Acc{x=-3400, y=2408, z=-174}, Acc{x=-3449, y=2438, z=-199}, Acc{x=-3489, y=2463, z=-236}, Acc{x=-3498, y=2485, z=-257}, Acc{x=-3477, y=2512, z=-277}, Acc{x=-3443, y=2541, z=-309}, Acc{x=-3422, y=2562, z=-353}, Acc{x=-3423, y=2580, z=-405}, Acc{x=-3437, y=2596, z=-431}, Acc{x=-3450, y=2617, z=-451}, Acc{x=-3447, y=2645, z=-471}, Acc{x=-3436, y=2692, z=-492}, Acc{x=-3412, y=2758, z=-506}, Acc{x=-3394, y=2844, z=-511}, Acc{x=-3382, y=2938, z=-533}, Acc{x=-3386, y=3017, z=-535}, Acc{x=-3405, y=3092, z=-522}, Acc{x=-3409, y=3163, z=-514}, Acc{x=-3410, y=3214, z=-509}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}];21936000;21;[Gyro{roll=-34166, pitch=16513, yaw=80941}, Gyro{roll=-28798, pitch=17062, yaw=81307}, Gyro{roll=-23186, pitch=17550, yaw=81429}, Gyro{roll=-17574, pitch=18160, yaw=81978}, Gyro{roll=-11596, pitch=18648, yaw=82466}, Gyro{roll=-5618, pitch=19258, yaw=82954}, Gyro{roll=604, pitch=19563, yaw=82527}, Gyro{roll=7009, pitch=19563, yaw=80880}, Gyro{roll=13536, pitch=18953, yaw=78379}, Gyro{roll=20246, pitch=18770, yaw=75512}, Gyro{roll=26712, pitch=18953, yaw=73011}, Gyro{roll=33056, pitch=19746, yaw=70571}, Gyro{roll=39217, pitch=20600, yaw=67765}, Gyro{roll=45134, pitch=21637, yaw=64593}, Gyro{roll=50685, pitch=23223, yaw=61604}, Gyro{roll=56053, pitch=24931, yaw=58859}, Gyro{roll=61055, pitch=26639, yaw=56480}, Gyro{roll=65569, pitch=28164, yaw=54406}, Gyro{roll=70022, pitch=29201, yaw=52576}, Gyro{roll=74048, pitch=29994, yaw=50868}, Gyro{roll=78013, pitch=30543, yaw=49404}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}];6;[150051, 1, 1974, 0, 58493, 1];[143685, 18039, -6517, 18908, 62797, 8444]
43;48;22;[ACC, GYRO, PROX];24109;31;3773;0;37;30;0;2;1;1;0;0;0;[0, 0, 0, 0];0;0;[Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}];0;0;[Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}];6;[196062, 1, 33523, 1, 74008, 1];[193227, 15750, 31759, 9774, 87034, 15025]
43;48;22;[ACC, GYRO, PROX];24195;32;3773;0;37;30;0;2;1;1;0;0;0;[0, 0, 0, 0];0;0;[Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}];0;0;[Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}];6;[196009, 1, 33483, 1, 73812, 1];[193174, 15824, 31719, 9757, 86839, 14769]
43;48;22;[ACC, GYRO, PROX];22059;29;3784;0;38;30;0;1;2;1;0;0;0;[0, 0, 0, 0];0;20;[Acc{x=-3433, y=3264, z=-508}, Acc{x=-3470, y=3313, z=-512}, Acc{x=-3519, y=3341, z=-517}, Acc{x=-3579, y=3386, z=-516}, Acc{x=-3633, y=3435, z=-515}, Acc{x=-3693, y=3486, z=-516}, Acc{x=-3739, y=3521, z=-524}, Acc{x=-3775, y=3540, z=-536}, Acc{x=-3806, y=3532, z=-551}, Acc{x=-3830, y=3512, z=-552}, Acc{x=-3842, y=3493, z=-553}, Acc{x=-3842, y=3483, z=-562}, Acc{x=-3829, y=3485, z=-572}, Acc{x=-3807, y=3513, z=-568}, Acc{x=-3777, y=3549, z=-567}, Acc{x=-3727, y=3588, z=-562}, Acc{x=-3676, y=3612, z=-544}, Acc{x=-3635, y=3611, z=-538}, Acc{x=-3614, y=3590, z=-537}, Acc{x=-3618, y=3572, z=-528}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}];22036000;20;[Gyro{roll=81734, pitch=31031, yaw=48550}, Gyro{roll=85394, pitch=31214, yaw=48001}, Gyro{roll=88566, pitch=31031, yaw=47025}, Gyro{roll=91982, pitch=30604, yaw=45988}, Gyro{roll=94971, pitch=29872, yaw=44829}, Gyro{roll=97716, pitch=29018, yaw=43670}, Gyro{roll=100461, pitch=28408, yaw=42816}, Gyro{roll=103023, pitch=27615, yaw=42328}, Gyro{roll=105463, pitch=27066, yaw=41657}, Gyro{roll=107659, pitch=26395, yaw=40803}, Gyro{roll=109672, pitch=25541, yaw=39766}, Gyro{roll=111441, pitch=24504, yaw=38607}, Gyro{roll=112844, pitch=23467, yaw=37265}, Gyro{roll=113942, pitch=22247, yaw=35923}, Gyro{roll=114430, pitch=21149, yaw=34520}, Gyro{roll=114613, pitch=20234, yaw=33239}, Gyro{roll=114308, pitch=19502, yaw=32019}, Gyro{roll=113454, pitch=19014, yaw=30677}, Gyro{roll=112173, pitch=18709, yaw=29274}, Gyro{roll=110526, pitch=18404, yaw=27871}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}];6;[149721, 1, 1231, 0, 56675, 1];[143356, 18030, -7224, 19070, 60979, 8428]
